user_id,review_profilename
16273,seebus
16274,sasky7777
16275,ryane
16276,rjs
16277,redleaves
16278,njpink1887
16279,newbiebrew
16280,mikescags
16281,merari
16282,mattviator
16283,krckrjck
16284,kharaku
16285,jneuff
16286,jkoogler
16287,indianastoutman
16288,gabeerman
16289,frogjamm
16290,fishbrew
16291,dreed3333
16292,dobiechief
16293,crazyreagan
16294,clwaldin
16295,bjamin
16296,beernuts4u
16297,avw555
16298,Ysgard
16299,Voss
16300,Vec2267
16301,Trevor7
16302,TallDrinkOfLager
16303,ShowMeYourHops
16304,PokerRick
16305,NotACommunist
16306,MrMatt
16307,LestatSabastian
16308,LaChaBennDotcom
16309,Kvlterbm
16310,HmmmmBeer
16311,Dicahomebrewing
16312,DeSoto
16313,Cyn1c
16314,ClimbStuff
16315,Caine
16316,CLevar
16317,Buzzboyslim
16318,Bobzilla
16319,Bill7007
16320,Beerdawg1568
16321,Bearthebrewer
16322,BGrider85
16323,Arlohoke
16324,Antagony
16325,AlexBlueV
16326,196osh
16327,12percent
16328,wingedeel
16329,toothharp
16330,td507554
16331,squidswilbsquids
16332,sierria
16333,rwmiscik
16334,pattack
16335,oldaleboy
16336,mwcullnane
16337,lllarzzz
16338,kansascity
16339,jerseyshore5
16340,jcghys
16341,greatfookin
16342,frankd97
16343,fastd03
16344,epistax
16345,drparilla
16346,camcgrath
16347,bschinelli
16348,bradcochran
16349,bosco1
16350,boisehack
16351,benjathelion
16352,ajs4bd
16353,WmWest
16354,SuperWhite92
16355,Shaon94
16356,PdxBeerNut
16357,Nathan3496
16358,Nastynas95
16359,NBradley2
16360,Midfielder
16361,MeatHunter
16362,IDrinkAllot
16363,DWA
16364,CaptArmo
16365,BlastTyrant
16366,76Son
16367,703RaiderNation
16368,xensure
16369,wonderbread23
16370,whiterabbit
16371,wampahoofus
16372,vicks22
16373,ubermunkey
16374,triplecoil
16375,thinkfull
16376,sully42
16377,steck34
16378,sonofdon
16379,sloopy
16380,shoude
16381,seivech
16382,pittsburghfw
16383,phergy
16384,peakoil101
16385,oolite
16386,ngs123
16387,nbbd
16388,mwolf1024
16389,motor
16390,manwich
16391,maltymama
16392,madwoodee
16393,lynchmob9
16394,lbkornlb14
16395,kflack
16396,keaston
16397,johnnygolden
16398,jhartley
16399,jgalbjr
16400,jester5120
16401,itp
16402,greaser
16403,gabeshanks
16404,erikjon
16405,elcapness17
16406,eggland
16407,drdr48
16408,dasbootjoe
16409,danriverbrew
16410,cmac1705
16411,clefoodandbrews
16412,cinemadust
16413,cetae
16414,cellopudding15
16415,brees6221
16416,blazin5050
16417,beefytee
16418,Vman
16419,Twombly
16420,Trappistfan1
16421,Swann
16422,Shonkers
16423,SeanRossy
16424,Scott414
16425,Schmack
16426,Ricky1964
16427,PriorateOden
16428,Pdiddey3d
16429,PSUBrew
16430,MrBendo
16431,Micahman
16432,HopsGirl7
16433,HopHed
16434,HESSLER500
16435,DangerVoltage
16436,CudOfCow
16437,CTRukus
16438,Brynn
16439,Beertron
16440,BJBarleyWine83
16441,Akerris
16442,APB
16443,zodiak3000
16444,yzer
16445,yippieIPA
16446,warreagle13
16447,volklshred
16448,uvascotto
16449,trisweb
16450,tmoore600
16451,timers
16452,taulpepper
16453,supra429
16454,slaters5050
16455,sd273
16456,sb305198
16457,ryanmac06
16458,raney
16459,pigdog
16460,paulyrimz
16461,mtrentm
16462,mriracer2
16463,mrandolph
16464,mlstarbuck
16465,miramanmike
16466,mbarbuto2002
16467,mattalive
16468,marshrat63
16469,libeerguy
16470,kmyers1214
16471,juankzas
16472,johnpmitchell
16473,jdrury245
16474,jchow79
16475,inhopswetrust
16476,hoptrip619
16477,haroldp
16478,gushov
16479,gundys10
16480,gpzhumphrey
16481,glaze0101
16482,gau8a
16483,garyc2112
16484,ebin6
16485,dubc19382
16486,dogfoodman
16487,dac0152
16488,cschepers
16489,crestwood37
16490,clingman71
16491,citan133
16492,cbaird2
16493,byteme94
16494,butlertd
16495,bodegajohn
16496,bird18
16497,berkeley
16498,abraxel
16499,Wisconsuds
16500,Trevor33
16501,ThickNStout
16502,Supertyfon
16503,SpaceMadness
16504,Source
16505,Smokee
16506,SickNukes
16507,Sevoking
16508,Sbkrogers
16509,SausageTurkish
16510,SFGuy187
16511,SAS
16512,ReservaPrivada
16513,Pecafaced
16514,JeanO
16515,Jayna
16516,JSchn0w7
16517,HoppyPopster
16518,Hephaestus
16519,Gribbs23
16520,GotHood
16521,Crack1Open
16522,ClavinCliff
16523,BruinEric
16524,Bluetick
16525,AlvinStraight
16526,squarooticus
16527,mtdewa1
16528,mfrogs
16529,lakestclairgoose
16530,kgmurphy13
16531,jtraganas
16532,jsouza
16533,joshbatt
16534,jersk8
16535,jenks216
16536,jdamaso84
16537,iSTOLEyourPOPE
16538,gobrewins
16539,globalbeerday
16540,dstanmyer
16541,drsyko
16542,drjim34
16543,dabudah
16544,corsico
16545,cincygreg
16546,chrisssm
16547,bloomlax33
16548,billyhongkong
16549,altairboy4
16550,almostjay
16551,alecellar
16552,TonySmooth89
16553,TheGoon
16554,TheCorkStopsHere
16555,TheAlumnus
16556,Tastybeer007
16557,TK905
16558,Straz85
16559,Sp8ctre
16560,Sgorzynski
16561,MrDerp
16562,MitchDL
16563,McGIPA
16564,Lupinus
16565,Lordsloth
16566,KingsAce
16567,Kahlerbock
16568,KELPAK
16569,JPowell64
16570,Idodgepucks
16571,Halldog
16572,Greasetrap
16573,FarmerTed
16574,DSmith24
16575,CRossi
16576,BiggHopp
16577,AaronMcDonald
16578,xerotime
16579,wolfio62
16580,whitemomba
16581,whahoppened
16582,werdnacross
16583,wedge421
16584,vilago
16585,tyamhydrogen
16586,tvault
16587,trygger87
16588,trippoint
16589,trenchtown4
16590,tl00camaross
16591,timobkg
16592,sweetLew
16593,stacey14
16594,spwalshesq
16595,southside
16596,somabeer
16597,sme4r
16598,sm007thie
16599,skinny0ne
16600,sgoro
16601,scout
16602,schultzi22
16603,scanny79
16604,sbry
16605,salvadorwill
16606,rudeboy916
16607,rondogmeat1
16608,rickdiaz
16609,richtersf
16610,rashmore
16611,rallisonsho
16612,porterallen
16613,pgaveau
16614,paxtonthegreat
16615,paulxqx
16616,pattermj
16617,oysterchef
16618,oss68
16619,nyrangerfan
16620,noob
16621,nmoreilly
16622,nickporjr
16623,natemort13
16624,nahthan
16625,murdoch22
16626,mperrin
16627,mleroux21
16628,mlarger
16629,mj001jk
16630,misterhops
16631,mightyj
16632,michaeltrego
16633,methodius
16634,mattbing
16635,manjanai
16636,lsholtzen
16637,locthebloke
16638,locstir
16639,leonjenks
16640,lbk105
16641,lazyboy247
16642,knepper
16643,kmatlack
16644,kinnaird
16645,kdp2011
16646,kbraniga
16647,jzmaxson27
16648,jwaybrewben
16649,jpbebeau
16650,jonvan04
16651,jnelriley
16652,jm1229
16653,jfrancis808
16654,jeff2486
16655,jbye4334
16656,jamestsanders
16657,jake19drinks
16658,islandboi8204
16659,icepik
16660,ibryce
16661,hopjuicer
16662,hophead5353
16663,harrmatees
16664,happybrewer
16665,goofyfootrr
16666,gfthree7
16667,gdodd12
16668,gdfullwv
16669,gawnphishin
16670,futura123
16671,fewa
16672,everettsbeerguy
16673,edsanchezz28
16674,earthling
16675,duffcalifornia
16676,drpdaddy
16677,drbenzo
16678,dmgnyc
16679,dleemiller
16680,dlap
16681,dietenhofer
16682,dhansen68
16683,dfernandez77
16684,devgolfs
16685,detroiter
16686,derwestone
16687,dcrouanzoin
16688,dboon
16689,dankendall8888
16690,crowsoup
16691,cr0ckett
16692,coreylag
16693,colinsk
16694,chromemittenman
16695,chriswilkes33
16696,chiefgtx
16697,challenja
16698,celistealth
16699,caddyguy
16700,bwmichaud
16701,bronco94
16702,bigsquirrel
16703,bigelo1016
16704,bernie879
16705,beerlolo
16706,beerhappy
16707,beerblanket
16708,anycrew
16709,anacrime
16710,amneziak
16711,alohaC
16712,ajwillys
16713,ahogue
16714,advm1
16715,WindUpBird
16716,Wantbeer
16717,VicSlick
16718,Vanlingleipa
16719,TwoPack
16720,TrueRates
16721,TicklishSubject
16722,TheKingsOfHop
16723,TheCrowsNest
16724,Tenchi221
16725,TIP
16726,SuperWale
16727,SparklePants
16728,Souleman
16729,Smurf2055
16730,SmallestArt
16731,Shmeal
16732,Savnok
16733,Sandstone
16734,RyanWo
16735,Rollzroyce21
16736,RockerD
16737,Rjhami
16738,RateOn
16739,Provocajade
16740,Phoenix2443
16741,Philosophic
16742,PhiGDeltaBrewman
16743,Pentastar
16744,PatLarsen
16745,PGHeppJr
16746,OPWN3NTSL4Y3R
16747,OKTAVIAN
16748,Nordicsk8er
16749,NewSc2
16750,Netdigger2
16751,Nashvillain
16752,MysterySwirl
16753,Munkaboo
16754,Mubbly
16755,Mrcalrizion
16756,MrFootstones
16757,Moon2Goddess
16758,MissYaJim
16759,MikeMello
16760,MT59917
16761,LosAngelesJoinMe
16762,Lagerglatze
16763,L4t3rg4t3r
16764,Kayn169
16765,KOrtega
16766,KMDouds
16767,KJGAGNE
16768,JoBoTo
16769,JacoBiz666
16770,JAYBLACK
16771,Homer27
16772,HikerCT
16773,Harry72
16774,GruitGood
16775,GimmeGumballHead
16776,GhettoFabulous
16777,GSK
16778,FranklinDBier
16779,FoodBlog
16780,Ehrnstrom
16781,DrZot
16782,DonDirkA
16783,Destral
16784,DaveHack
16785,Dakotah13
16786,CuznRoy
16787,Cuzco
16788,Crafted
16789,Cossacks19
16790,CornedBeef
16791,Cisco619
16792,Chrisco88
16793,Chris585
16794,CaskBeerouac
16795,CaliBeerLover86
16796,BumpkinBrewer
16797,Bufford1234
16798,BruChef
16799,Boonedoggle
16800,Bobthenailer
16801,Bobbydigi
16802,BlueBloodBrew
16803,Beerme5
16804,Beejis60
16805,Avalon68
16806,AutumnTwilight
16807,Angst
16808,AdamB84
16809,ADTaber
16810,2beerdogs
16811,28Rock
16812,slammo
16813,RarianRakista
16814,DJW
16815,warmdog
16816,swant
16817,sammytag
16818,sailorjacko
16819,realbrewfan
16820,r12ax7
16821,pyrrha
16822,prostparkbrau
16823,okieredneck
16824,ob1Katoby
16825,nitrotron
16826,ninetofive
16827,mmciz
16828,minzbigg
16829,mday
16830,jukesk9
16831,jerryj
16832,inthebeeraisle
16833,hoppygirl
16834,dannyancient
16835,csgreen
16836,cbrowndsotm
16837,berliner07
16838,beerguyfromalma
16839,aidanskinner
16840,adil
16841,ackleydg
16842,Zasty
16843,TylerJones62
16844,TiMX
16845,StuartCarter
16846,SmartyPints
16847,SanderR
16848,Rumblebelly
16849,RPG
16850,Ommegeddon
16851,NicholasMiller
16852,MA08
16853,Loadedgunz
16854,JugglerPeter
16855,Josephkeene
16856,Hogie2005
16857,Highbrewer
16858,HausBrewer
16859,Eichenlaub
16860,DunkelFester
16861,DonMaroney
16862,Dibujob
16863,DaCheesehead
16864,DRtacoburger
16865,Brew34
16866,zImage
16867,yobeerman
16868,wvdrummer
16869,wifehatesbeer
16870,webdog76
16871,vegasennui
16872,txbrewer
16873,trf32
16874,travpard
16875,tonyf55
16876,steveja57
16877,shooter31
16878,sescallier
16879,scarlet
16880,radiator
16881,oneswellfoop
16882,mosswill75
16883,magicgnome
16884,luvbeer
16885,ianbev
16886,humanjoe
16887,funkymuppet
16888,eddocron
16889,ecrawley
16890,drh524
16891,defubar
16892,crazyjoedivola
16893,corylew
16894,ccoffeegod
16895,carlton012
16896,cakennedy
16897,bog
16898,billiardman1
16899,bigoten13
16900,bdelanghe
16901,appliancesex
16902,a4ester
16903,WitteBelgique
16904,WisconsinDavid
16905,TheDane19
16906,TRIFECTA
16907,Shikitohno
16908,Schooly
16909,RyanOkonski
16910,Nightwielder
16911,Jorel
16912,Jayo3000
16913,JasStewart
16914,JRdaSconnie
16915,FoxxTrottAle
16916,EnemyWithin
16917,Edwaka01
16918,Crousejs
16919,CFWBDave
16920,Bessie113Life
16921,2stepZ
16922,denjen
16923,BearsSox
16924,Eloradanan24
16925,DavidJ710
16926,winpig3
16927,terenceokeefe
16928,sundevilbeerguy
16929,stevecooks
16930,stepmash
16931,sjmacdougall
16932,sirk0rebreg
16933,ryanmc
16934,ryandurka
16935,roccotuna
16936,pwydra
16937,pilgrimskrew
16938,octongue
16939,nazbotica
16940,mmakunas
16941,mhackner
16942,mephifaust
16943,kslsc400
16944,jvoelker
16945,jabergess
16946,gardenofsound
16947,eliot
16948,drluke21
16949,chukles
16950,ccolumbus1977
16951,bryskal
16952,billyb14
16953,akinsja
16954,Wilburn
16955,Thezapper
16956,TheNapkin
16957,SurlyZach
16958,ScarletFire
16959,NicoCruz000
16960,MoLynch
16961,MidnightWatch
16962,MJnar1
16963,Jasmarie86
16964,JFarrell
16965,GrowingEden
16966,Fievel321
16967,Chrispyc1211
16968,Celestion321
16969,Arsil
16970,12ouncecurls
16971,trailtate
16972,thomasrayw
16973,solman678
16974,seanstambaugh
16975,rsvlbrwr
16976,rickyhansing
16977,nige4958
16978,mfavoino
16979,mchoffman
16980,foolsday
16981,dislogik
16982,cwnidog
16983,beerisgood2010
16984,alamere
16985,abastias
16986,Timmah11
16987,Rayfillet
16988,LongBeachHopHead
16989,LesStewart
16990,JHoots
16991,HighCotton
16992,AAxsom
16993,3dudesbeerblog
16994,vtblackdog
16995,udchemist
16996,tmquire
16997,thebeerisgood
16998,stammmc
16999,smellody
17000,ryantretiak
17001,pyro701n
17002,primo26xx
17003,notown
17004,nbanman
17005,nate4g63
17006,monkey911
17007,maurag10
17008,kevinhagen
17009,jcwenzel1
17010,javelinarhae
17011,izombie
17012,inxy
17013,howielong
17014,homebrewer88
17015,hedgiewan
17016,fatalbert
17017,drtacks37
17018,dreamandcream
17019,coldchill
17020,chuckmastazero
17021,chemidtown
17022,cash22
17023,bv74550p
17024,bradlemay
17025,bobsmuddley
17026,bobby32
17027,bikeymoy
17028,betajeff
17029,beerganica
17030,andyj
17031,allthatAles
17032,abstractpablo
17033,Turbansurfer
17034,TheAcacian
17035,TOOSE
17036,Soldier000
17037,SoccerCoachSam
17038,SideOrder
17039,SeveOllllO
17040,SayYaToDaUP
17041,SandstormPaul
17042,Phertt
17043,Perrumpo
17044,PMoo
17045,PDK
17046,MouthFullOBeer
17047,MiltonWaddams
17048,Jisho
17049,JHawkBrew
17050,J0E
17051,FstrungUCoutT
17052,DeadGuyRyan
17053,DaBrewsNIU
17054,DHedeman
17055,CharacterCounts
17056,CanaanBob
17057,Butzen
17058,BlueCat1
17059,Badssinblack
17060,Anchorage42
17061,AMURPHY524
17062,AJStank
17063,vtgrad03
17064,millikeith
17065,idlepress
17066,bthompuz
17067,braski
17068,ItMakesMeHappy
17069,CaseyR22
17070,BJscguard32
17071,zbs
17072,whatsleftofyou
17073,thehosh
17074,thehopdevil
17075,specvthis
17076,sheathead
17077,sgharris
17078,rzoq
17079,rodtidwell
17080,rbrough
17081,random846
17082,pumapal
17083,pbjclimber
17084,ottobon100
17085,omniscientcause
17086,ndubs360
17087,natellis
17088,mstudley
17089,mlhall55
17090,mjrtoo
17091,miollnir
17092,miadw3
17093,marklar
17094,lpb1970
17095,loveitdark
17096,lenzj247
17097,kyleelton
17098,knephews
17099,justcas
17100,jmapple111
17101,jeffpip
17102,jblo
17103,jault52
17104,irishman14
17105,holzmann
17106,hattingc
17107,gtershel
17108,grizzly700
17109,greshdoghophead
17110,gqfiji
17111,gixxerrider21
17112,gellmeister
17113,futureman69
17114,flyman683
17115,esprit
17116,dpuia
17117,doctor333
17118,diddyb
17119,derrickt007
17120,brucer1
17121,brewnut11
17122,bradleyseven
17123,binnysbrat
17124,billiambomb
17125,TexasPensFan
17126,TDisbennett
17127,SupernovaReborn
17128,StBoisterous
17129,Sixtus6
17130,SLOBGOBLIN
17131,RoterTeufel
17132,RedLetterDay
17133,Pencader
17134,OhioHopDevil
17135,NHLakesBrewer
17136,MakeshiftBrew
17137,LusciousJackson
17138,KeggerKen
17139,JTZimmerman
17140,JMD1970
17141,JJJ22
17142,ILikeBeer13
17143,Hortus
17144,Hopoholic
17145,Herrless
17146,Hahake13
17147,GrizzlyBeer1282
17148,Fredk24
17149,FatHeadCarl
17150,CowboyDarb
17151,ChrisSSBB
17152,BostonTriggs
17153,BobCarr
17154,Beertool
17155,BabiakNo9
17156,BREWCONSUMER
17157,AzAleC
17158,Architech
17159,AndrewR
17160,wrobills
17161,slaman992003
17162,seinerHellige
17163,mmeinhart
17164,madamebeer
17165,jamesses
17166,dynamisch
17167,capaneus
17168,blue3terrier
17169,anth0ny
17170,alee42
17171,JackNY07
17172,Andouille
17173,muskiecf
17174,jaeger
17175,delboy1203
17176,beersinparadise
17177,absolutbc2001
17178,DrinkinTim
17179,wolfbeast
17180,weeezle1971
17181,tfield
17182,sluhdrum07
17183,robbrauen
17184,rgf001
17185,redrocker
17186,phosphoryl
17187,nwelter
17188,ngardner
17189,n1ckels
17190,mkanesalndean
17191,missginsu
17192,minnesotaryan
17193,liquoredgoat
17194,jaymesbawned
17195,hangclean
17196,gxm99
17197,golffan8
17198,dvar
17199,dumbledoom
17200,chadd11
17201,celldog
17202,burring
17203,brewsky24
17204,blackkristos
17205,bhitt
17206,ZachGates
17207,Vineyard
17208,TheBoog013
17209,Sauron2012
17210,Sage
17211,RickJP
17212,Prime16
17213,PotownAl
17214,Pisshead
17215,MichaelMeister
17216,Kmad55
17217,Jerreve
17218,HoppyMofo84
17219,Fermented42
17220,CrawlingSpirit
17221,CTguy
17222,CGeiger0718
17223,wattoclone
17224,vader4545
17225,twentyhanks
17226,russo
17227,kappasigmapi
17228,emazzie
17229,denmah
17230,WatouKentucky
17231,VTBobcat
17232,RyanC
17233,JitteryJeff
17234,DanHefeweizen
17235,Chronicsurfer69
17236,BeerBodisafa
17237,torchednoodle
17238,okra
17239,mymasterpiece75
17240,jfitzy78
17241,gyoder
17242,ejyoung
17243,IPADAN
17244,GoGulls
17245,wcuberos
17246,t8s8l8
17247,kimd03
17248,jboib82
17249,jamescott
17250,irishgurl4
17251,hansgruber
17252,gpioski
17253,dwarvenstout
17254,beerdedpunk
17255,bakerslp
17256,ausonius
17257,Surfinsoljah
17258,SpillyBeers
17259,RonofPA
17260,LuckyBrewer
17261,IZoot
17262,Hands22
17263,DIPA
17264,Bierlerner
17265,20ozmonkey
17266,tsauce
17267,tag0519
17268,suncrust
17269,sequenceman
17270,samccoy
17271,ncpenrod
17272,myatomicpolygon
17273,mjrauch
17274,mfabian12
17275,jjkindalli
17276,iloveyani
17277,hwy61mb
17278,hendecatope
17279,droyce
17280,colsandurz
17281,captaj
17282,WuKAZUKI
17283,TyDaws
17284,TupakSade
17285,TheSnakeFish
17286,TFoxD
17287,RodyRod
17288,PrAndo
17289,MC6
17290,JohnHoyos
17291,JerseyDevil980
17292,Ijimmy
17293,HeckYeah
17294,CushyGig
17295,Chugs13
17296,prtwin2a
17297,mjgardner
17298,metalhead3
17299,ericduran
17300,brewmunster
17301,bovinecrusader
17302,Landshrk83
17303,LSUExplorer03
17304,DrinkingAleToday
17305,CrackyMcZap
17306,Cobrakai22
17307,CWBlues
17308,waldensquare
17309,unseenbyyou
17310,ocpathfinder
17311,mccrmck
17312,lsenerote
17313,kuhlektore
17314,dcdarko
17315,danimac
17316,brau
17317,batman1935
17318,ardeano
17319,alaskabeer
17320,SpottedPig
17321,SoCalBoomer
17322,MeninCleats
17323,EnigmaticDream
17324,AltTrinker
17325,AAvgerinos
17326,xcrunner78
17327,wtarheel1
17328,wllmsaccnt
17329,werewolfbrent
17330,vncolbert
17331,uncultured
17332,uclajd
17333,tryin
17334,timrice
17335,timr62
17336,swizzle672
17337,suelpen
17338,sudsymcsudserson
17339,spruce488
17340,snbcdewey
17341,sgn4779
17342,schwaiger
17343,schackj
17344,s005jjf
17345,ruthless325
17346,rlcnmeyer
17347,rikjohnson
17348,rflickinger
17349,redsonja
17350,quincyxg
17351,poakman
17352,pmcgill10
17353,pb342
17354,pacchef23
17355,osubuckeye99
17356,oatmealjunior
17357,nze
17358,nypizzarules
17359,nator76
17360,munizr22
17361,mmmd925
17362,millertime150
17363,mikem0487
17364,mechtech
17365,mdogg
17366,mcwilson04
17367,maxxwelle
17368,mattthunder
17369,mattmcmanus
17370,masterkush
17371,martywest
17372,marinermc
17373,loganmule
17374,kkrez
17375,jzholloway
17376,jstassi
17377,jrosene
17378,jrobbyrob
17379,jogadubwise
17380,jjansen
17381,jhonnieG
17382,jhire70
17383,jbsg02
17384,jbjohnso
17385,jbird1023
17386,jabel9
17387,itsromy
17388,imasickboy
17389,ilikebeerandski
17390,humanbeer
17391,hotzenklotz
17392,hopmeamadeus
17393,hoopermcbeal
17394,hastings
17395,grimbo216
17396,gr8brew
17397,freakinfrog
17398,fireman462
17399,fahne23
17400,eth916
17401,edraven667
17402,dunleav1
17403,dstickel
17404,drtampa33615
17405,dropout86
17406,drew2u
17407,dpalsinger
17408,djamieson
17409,digkv
17410,dbDaz1017
17411,cullenvens
17412,cobalt60
17413,cmeyer45
17414,clockwerk
17415,chieftjc
17416,cbriggz
17417,causey007j
17418,cassandralane
17419,captnamerca
17420,camcroteau
17421,bwarbiany
17422,buttcat
17423,brewmasterash
17424,branden
17425,bpelowski
17426,bigfoot13
17427,belizethehop
17428,beersalesman
17429,beerfree
17430,beerfinder
17431,badesign
17432,aldizy
17433,alalvarez75
17434,agirginis
17435,afatty
17436,aceman60
17437,aaroncoop
17438,Ziek
17439,Zhugs547
17440,XsoreXsubjectX
17441,XXX
17442,TwistedDigit
17443,Tree
17444,TomBier
17445,TheStBernard
17446,TheClassical
17447,Taylor88
17448,TakeTheMonyNrun
17449,Snorlax
17450,Sirbaron
17451,SilverFoxxy
17452,Sav623
17453,Sasha130
17454,SASN
17455,Reils
17456,Raugupatis
17457,PresidentSkroob
17458,Phenom
17459,Mindabyss
17460,Mikey905
17461,MikeOPFL
17462,McDizzle
17463,Lutter
17464,LukeAnthony
17465,LuckySkuff
17466,LiamMcFee
17467,Lev
17468,Krypton1001001
17469,JiminKY
17470,IPAguy2009
17471,IPA4me
17472,Hoss76
17473,HopHeadTuc
17474,Gtheroux
17475,GoneDogFishing
17476,Gizmo
17477,Faustgeist
17478,Etheldreda
17479,EllaLythe
17480,Ell
17481,EighchBrews
17482,EagleAndChild
17483,EJNibs
17484,DrRosenscrotum
17485,Donthoseme
17486,Derrich
17487,Chug1
17488,ChrisMon02
17489,ChiPool
17490,Centennial
17491,CRACKHEADNU
17492,BillLovesBeer
17493,Bikinbrewbroad
17494,BaronRVH
17495,BYO123
17496,AllAgesPete
17497,AleYes
17498,AbiesIrishRose
17499,420.0
17500,2oose
17501,wesfrazer
17502,tjcortez
17503,thirstybrother
17504,sid6581
17505,nelson4
17506,lovesoutherntier
17507,jschlesinger
17508,j4mmin42
17509,crazzyf10
17510,coastie04
17511,clb
17512,baby4rose
17513,Mondaynightstout
17514,KingofNoPo
17515,BigRedBeerDude
17516,0to15
17517,usa4neil
17518,thesiege
17519,sullied
17520,rxmaster
17521,rvandint
17522,ronzorelli
17523,rmatson
17524,powerpop
17525,new2beantown75
17526,melon123
17527,matyp99
17528,martyspittler
17529,lollygagr
17530,leepw2313
17531,kspongeworthy
17532,jvonkluck
17533,jtucker7
17534,joythief07
17535,josht
17536,johntbs
17537,johnnyb3
17538,joefuzz
17539,jay52
17540,iRoy
17541,hz23hz23
17542,hathaway78
17543,greydog
17544,fragilemacabre
17545,fightindaman
17546,dshawnm
17547,dmilo
17548,dankelsey
17549,cwachtel
17550,chadsexington
17551,camferranti
17552,brewerdub
17553,brentblackwell
17554,blackbear
17555,biggsbowler
17556,barleywort
17557,baldycmu
17558,awhipker
17559,andrewgator
17560,alwolfen
17561,alacrimsontide1
17562,ThirstyClyde
17563,Tadbubbs
17564,StrangeBrew1
17565,SirGreensworth
17566,Seebs847
17567,Schnitzengiggles
17568,Reznick
17569,ReallyBadReverb
17570,PeteIPA
17571,Paymygasbill77
17572,OCBeerBaron
17573,MikeT77
17574,LuckySeven
17575,KomradeKraft
17576,Keithmac115
17577,Kc12349
17578,Jynxbaby
17579,JZED
17580,IBU99
17581,HoppyAlesToYou
17582,HeadFullaHops
17583,HagueBrook
17584,GhostMtnAbbey
17585,DoubleD89
17586,Cellardweller
17587,CZeman
17588,Buttstorm
17589,BullDurham
17590,Bradvarg
17591,Bobancheff
17592,Athanasios
17593,AlohaRicky
17594,650gs
17595,zuctronic
17596,subs
17597,strimpf
17598,shwillivanilli
17599,seanhayes
17600,melliott2811
17601,matthewsteven
17602,kstrickler
17603,fudsquat
17604,chiefkellen
17605,Mcculler
17606,Haightfulbrew
17607,xychromosome
17608,thatguy314
17609,nickleslie1009
17610,mpkill
17611,jmadd
17612,hondo2160
17613,curlykate
17614,amkpublishing
17615,aaj1002
17616,RedPorter
17617,MicroBeerMan1980
17618,KarlB
17619,takeabrewski
17620,stevemcqueenjr
17621,sbattert
17622,rregan
17623,njdhopgrower
17624,moosejaw7
17625,mmtroop1218
17626,japcmiller
17627,hophead5588
17628,durandal
17629,davednyc
17630,cynical1027
17631,coombuyah26
17632,carlos
17633,bnewall3
17634,ahjoey21
17635,Treebrews
17636,SWEET34
17637,SUjunkie
17638,Meik
17639,KingGorman
17640,KerriL
17641,JABBER2142
17642,Hopapocalypse
17643,GeeL
17644,BeerVampire
17645,AutumnBeerLove
17646,ArtD
17647,40Ounce
17648,wfuqua
17649,thecdp
17650,gnome
17651,Rehtakul
17652,webbie
17653,supascape
17654,qmainracing
17655,munsonshole
17656,jspencer241
17657,joeyspit
17658,bevmogreenshirt
17659,MistaC
17660,JohneHoodlum
17661,DocSeven
17662,ubernetizen
17663,trappistbest
17664,taddymaster
17665,sunsetbrew
17666,stearns16
17667,specgravity
17668,skandha
17669,scray24
17670,ryanobeirne
17671,rustrose
17672,romanbeerlover
17673,movingshadow152
17674,mm931c
17675,mfcohiba
17676,mbulandr
17677,joshkennedy
17678,jammalamma
17679,jIsh
17680,hopheadtony1
17681,heman1kid
17682,guild337
17683,ghostdeini
17684,gatornibs
17685,estereicher
17686,deskim
17687,dacull
17688,cyco
17689,cld253
17690,ciachef1212
17691,cbless97
17692,bradmann
17693,bigaltemple
17694,bellebouche
17695,beerbitch
17696,bebbcorp
17697,bartle
17698,andrewroush
17699,alabamagolf
17700,aesopsgato
17701,Xziz
17702,XXAmber
17703,Wolfhausen
17704,WalkingStickMan
17705,Valarauko
17706,UPtheHAMMERS
17707,TimHoss
17708,TaekwonDylan
17709,SugarBunny
17710,ReluctantScooper
17711,Orangevango
17712,Norse23
17713,Jamison27
17714,HopEnforcer
17715,HopDr
17716,GrantDuthie
17717,FourQuarters
17718,FloridaDrinker
17719,Fetus
17720,FLOCCUNATION
17721,Evan87
17722,Errto
17723,DantheBeerMan
17724,Cru
17725,Chubby
17726,Brodie
17727,BorntoLate86
17728,Belpaire
17729,Argentum
17730,Aress
17731,Abbeloos
17732,700Uave
17733,ububru
17734,scubapoet
17735,dannyhipps
17736,alemaster
17737,timbeer
17738,theotherone87
17739,tfasano
17740,rmdunlap85
17741,peppersugar
17742,neobob187
17743,micromatt
17744,metalmike
17745,megalodon31533
17746,massshortage
17747,jdanyeur
17748,jbelkin
17749,hoffie125
17750,hatchethead
17751,forceten
17752,chrisjlee
17753,chimney
17754,cbusnoles
17755,VinylHanger
17756,LaraAndGarrett
17757,Krist
17758,JustinGal
17759,JarrodWalters
17760,IvyFairy
17761,Fluteswell
17762,Claudius424
17763,Bigpapa360
17764,BanjoGasmic
17765,ztruempy
17766,welcherHB
17767,wapack
17768,vasdef42
17769,thor638
17770,stubens
17771,steveshields
17772,ssznyter
17773,snegopady
17774,sneal
17775,smxr88
17776,slinhans
17777,slicecount
17778,shmingas
17779,shep133
17780,sestovez
17781,pumqueen
17782,pratyk
17783,ploobs
